"","order_item_id","item_id","item_price","user_reg_date","childrensize","nodelivery","present","waitingtime","lowprice","xmas","newyears","age","oldppl","noitems","noorders","prebd","female","male","difforder","preorders"
"41273",141273,895,39.95,2016-03-10,0,0,0,0,0,0,0,-99,-99,1,1,-99,1,0,0,-99
"30902",130902,1702,99.9,2015-02-17,0,0,0,0,0,0,0,54,0,2,2,0,1,0,0,-394
"30903",130903,1896,79.9,2015-02-17,0,0,0,0,0,0,0,54,0,2,2,0,1,0,0,-394
"32219",132219,2080,119.9,2015-02-17,0,0,0,0,0,0,0,54,0,1,2,0,1,0,0,-404
"32856",132856,1547,39.9,2015-03-30,0,0,0,0,0,0,0,55,0,2,1,0,1,0,0,4
"32857",132857,1772,139.9,2015-03-30,0,0,0,0,0,0,0,55,0,2,1,0,1,0,0,-79
"46454",146454,1405,14.9,2015-02-17,0,0,0,0,1,1,0,52,0,3,1,0,1,0,0,-80
"46455",146455,68,19.9,2015-02-17,0,0,0,0,1,1,0,52,0,3,1,0,1,0,0,-80
"46456",146456,1690,119,2015-02-17,0,0,0,0,0,1,0,52,0,3,1,0,1,0,0,-80
"26489",126489,1881,99.9,2015-09-03,0,0,0,0,0,0,0,50,0,1,1,0,1,0,0,112
"41416",141416,1760,49.9,2015-09-30,0,0,0,0,0,0,0,53,0,6,1,0,1,0,0,18
"41417",141417,1760,49.9,2015-09-30,0,0,0,0,0,0,0,53,0,6,1,0,1,0,0,18
"41418",141418,1640,69.9,2015-09-30,0,0,0,0,0,0,0,53,0,6,1,0,1,0,0,18
"41419",141419,1687,39.9,2015-09-30,0,0,0,0,0,0,0,53,0,6,1,1,1,0,0,1119
"41420",141420,1470,39.9,2015-09-30,0,0,0,0,0,0,0,53,0,6,1,1,1,0,0,1119
"41421",141421,1489,29.9,2015-09-30,0,1,0,-99,0,0,-99,53,0,6,1,-99,1,0,0,-99
"4347",104347,1860,149.9,2016-06-20,0,0,0,0,0,0,0,53,0,10,9,0,1,0,0,-692
"4348",104348,1771,120,2016-06-20,0,0,0,0,0,0,0,53,0,10,9,0,1,0,0,-692
"4349",104349,2161,45.9,2016-06-20,0,0,0,0,0,0,0,53,0,10,9,0,1,0,0,-692
"4350",104350,1860,149.9,2016-06-20,0,0,0,0,0,0,0,53,0,10,9,0,1,0,0,-692
"4351",104351,1825,159.9,2016-06-20,0,0,0,0,0,0,0,53,0,10,9,0,1,0,0,-698
"4352",104352,1523,124,2016-06-20,0,0,0,0,0,0,0,53,0,10,9,0,1,0,0,-698
"4353",104353,2244,59.9,2016-06-20,0,0,0,0,0,0,0,53,0,10,9,0,1,0,0,-774
"4354",104354,2169,130,2016-06-20,0,0,0,0,0,0,0,53,0,10,9,0,1,0,0,-774
"4355",104355,1539,59.9,2016-06-20,0,0,0,0,0,0,0,53,0,10,9,0,1,0,0,-774
"4356",104356,1652,39.9,2016-06-20,0,1,0,-99,0,0,-99,53,0,10,9,-99,1,0,0,-99
"17913",117913,1558,169.9,2016-06-20,0,0,0,0,0,0,0,53,0,4,9,0,1,0,1,-703
"17914",117914,1860,149.9,2016-06-20,0,0,0,0,0,0,0,53,0,4,9,0,1,0,0,-703
"17915",117915,1558,169.9,2016-06-20,0,0,0,0,0,0,0,53,0,4,9,0,1,0,0,-782
"17916",117916,1558,169.9,2016-06-20,0,1,0,-99,0,0,-99,53,0,4,9,-99,1,0,0,-99
"19059",119059,14,89.9,2016-06-20,0,0,0,0,0,0,0,53,0,4,9,0,1,0,0,-704
"19060",119060,1626,134.9,2016-06-20,0,0,0,0,0,0,0,53,0,4,9,0,1,0,0,-704
"19061",119061,1860,149.9,2016-06-20,0,0,0,0,0,0,0,53,0,4,9,0,1,0,0,-704
"19062",119062,2010,110,2016-06-20,0,1,0,-99,0,0,-99,53,0,4,9,-99,1,0,0,-99
"26467",126467,1947,16.9,2016-06-20,0,0,0,0,1,0,0,53,0,2,9,0,1,0,1,-785
"26468",126468,2010,110,2016-06-20,0,0,0,0,0,0,0,53,0,2,9,0,1,0,0,-785
"27896",127896,1558,169.9,2016-06-20,0,0,0,0,0,0,0,53,0,1,9,0,1,0,0,-803
"29356",129356,1542,149.9,2016-06-20,0,0,0,0,0,0,0,53,0,3,9,0,1,0,0,-788
"29357",129357,1542,149.9,2016-06-20,0,0,0,0,0,0,0,53,0,3,9,0,1,0,0,-788
"29358",129358,1860,149.9,2016-06-20,0,1,0,-99,0,0,-99,53,0,3,9,-99,1,0,0,-99
"31475",131475,1523,124,2016-06-20,0,0,0,0,0,0,0,53,0,1,9,0,1,0,0,-792
"34357",134357,1542,149.9,2016-06-20,0,0,0,0,0,0,0,53,0,3,9,0,1,0,0,-793
"34358",134358,1542,149.9,2016-06-20,0,0,0,0,0,0,0,53,0,3,9,0,1,0,0,-801
"34359",134359,1894,45.9,2016-06-20,0,1,0,-99,0,0,-99,53,0,3,9,-99,1,0,0,-99
"48974",148974,1860,149.9,2016-06-20,0,0,0,0,0,1,0,53,0,5,9,0,1,0,1,-885
"48975",148975,1749,99.9,2016-06-20,0,0,0,0,0,1,0,53,0,5,9,0,1,0,0,-885
"48976",148976,1652,39.9,2016-06-20,0,0,0,0,0,1,0,53,0,5,9,0,1,0,0,-885
"48977",148977,1894,45.9,2016-06-20,0,1,0,-99,0,1,-99,53,0,5,9,-99,1,0,0,-99
"48978",148978,1894,45.9,2016-06-20,0,1,0,-99,0,1,-99,53,0,5,9,-99,1,0,0,-99
"14235",114235,1520,79.9,2016-05-30,0,0,0,0,0,0,0,63,0,1,1,0,1,0,0,-918
"32000",132000,1468,59.9,2016-01-15,0,0,0,0,0,0,0,57,0,1,1,0,1,0,0,-798
"24782",124782,1747,144.9,2016-05-20,0,0,0,0,0,0,0,57,0,1,1,0,1,0,0,-285
"11053",111053,1445,59.9,2016-01-19,0,0,0,0,0,0,0,73,0,4,3,0,1,0,0,-210
"11054",111054,1446,4.95,2016-01-19,0,0,0,0,1,0,0,73,0,4,3,0,1,0,0,-210
"11055",111055,2162,4.5,2016-01-19,0,0,0,0,1,0,0,73,0,4,3,0,1,0,0,-210
"11056",111056,1639,99.9,2016-01-19,0,0,0,0,0,0,0,73,0,4,3,0,1,0,0,-210
"30726",130726,1542,149.9,2016-01-19,0,0,0,0,0,0,0,73,0,6,3,0,1,0,1,-305
"30727",130727,1415,24.9,2016-01-19,0,0,0,0,0,0,0,73,0,6,3,0,1,0,0,-305
"30728",130728,1533,79.9,2016-01-19,0,0,0,0,0,0,0,73,0,6,3,0,1,0,0,-305
"30729",130729,1860,149.9,2016-01-19,0,0,0,0,0,0,0,73,0,6,3,0,1,0,0,-309
"30730",130730,1666,99.9,2016-01-19,0,0,0,0,0,0,0,73,0,6,3,0,1,0,0,-309
"30731",130731,1815,159.9,2016-01-19,0,0,0,0,0,0,0,73,0,6,3,0,1,0,0,-314
"35353",135353,1445,59.9,2016-01-19,0,0,0,0,0,0,0,73,0,2,3,0,1,0,0,-308
"35354",135354,1415,24.9,2016-01-19,0,0,0,0,0,0,0,73,0,2,3,0,1,0,0,710
"11894",111894,1699,154,2016-01-16,0,0,0,0,0,0,0,57,0,2,1,0,1,0,0,-198
"11895",111895,1637,69.9,2016-01-16,0,0,0,0,0,0,0,57,0,2,1,0,1,0,0,-201
"25856",125856,2065,19.9,2015-03-11,0,0,0,0,1,0,0,54,0,4,1,0,1,0,0,19
"25857",125857,1401,29.9,2015-03-11,0,0,0,0,0,0,0,54,0,4,1,0,1,0,0,19
"25858",125858,185,44.9,2015-03-11,0,0,0,0,0,0,0,54,0,4,1,0,1,0,0,19
"25859",125859,1642,59.9,2015-03-11,0,0,0,0,0,0,0,54,0,4,1,0,1,0,0,19
"39308",139308,1588,259.95,2016-02-12,0,0,0,0,0,0,0,45,0,3,1,0,1,0,0,-623
"39309",139309,1700,189.95,2016-02-12,0,0,0,0,0,0,0,45,0,3,1,0,1,0,0,-623
"39310",139310,1649,25.95,2016-02-12,0,0,0,0,0,0,0,45,0,3,1,0,1,0,0,-623
"36971",136971,415,69.9,2016-06-18,0,0,0,0,0,0,0,48,0,4,1,0,1,0,0,-998
"36972",136972,193,39.9,2016-06-18,0,0,0,0,0,0,0,48,0,4,1,0,1,0,0,-998
"36973",136973,1532,26.9,2016-06-18,0,0,0,0,0,0,0,48,0,4,1,0,1,0,0,-998
"36974",136974,1532,26.9,2016-06-18,0,1,0,-99,0,0,-99,48,0,4,1,-99,1,0,0,-99
"25258",125258,1639,99.9,2016-11-07,0,1,0,-99,0,0,-99,56,0,1,1,-99,1,0,0,-99
"14334",114334,2148,19,2015-07-30,0,0,0,0,1,0,0,65,0,1,1,0,1,0,0,-91
"6734",106734,1948,139.95,2016-10-20,0,0,0,0,0,0,0,56,0,1,2,0,1,0,0,-810
"43353",143353,1620,49.9,2016-10-20,0,1,0,-99,0,1,-99,56,0,4,2,-99,1,0,0,-99
"43385",143385,1470,39.9,2016-10-20,0,0,0,0,0,1,0,56,0,4,2,0,1,0,0,-991
"43386",143386,1491,79.9,2016-10-20,0,0,0,0,0,1,0,56,0,4,2,0,1,0,0,-991
"43387",143387,1620,49.9,2016-10-20,0,0,0,0,0,1,0,56,0,4,2,0,1,0,0,-991
"35805",135805,1536,129.9,2016-05-21,0,0,0,0,0,0,0,55,0,6,1,0,1,0,0,-792
"35806",135806,1536,129.9,2016-05-21,0,0,0,0,0,0,0,55,0,6,1,0,1,0,0,-792
"35807",135807,1483,134.9,2016-05-21,0,0,0,0,0,0,0,55,0,6,1,0,1,0,0,-792
"35808",135808,1639,99.9,2016-05-21,0,0,0,0,0,0,0,55,0,6,1,0,1,0,0,-792
"35809",135809,1639,69.9,2016-05-21,0,0,0,0,0,0,0,55,0,6,1,0,1,0,0,-792
"35810",135810,1639,69.9,2016-05-21,0,0,0,0,0,0,0,55,0,6,1,0,1,0,0,-792
"22749",122749,2254,130,2015-02-17,0,0,0,0,0,0,0,54,0,2,2,0,1,0,0,-294
"22750",122750,2074,69.95,2015-02-17,0,1,0,-99,0,0,-99,54,0,2,2,-99,1,0,0,-99
"47514",147514,2319,119.9,2015-02-17,0,0,0,0,0,1,0,54,0,6,2,0,1,0,0,-386
"47515",147515,2319,119.9,2015-02-17,0,0,0,0,0,1,0,54,0,6,2,0,1,0,0,-386
"47516",147516,1583,89.95,2015-02-17,0,0,0,0,0,1,0,54,0,6,2,0,1,0,0,-386
"47517",147517,2144,89.9,2015-02-17,0,0,0,0,0,1,0,54,0,6,2,0,1,0,0,-386
"47518",147518,2063,89.9,2015-02-17,0,0,0,0,0,1,0,54,0,6,2,0,1,0,0,-386
"47519",147519,2063,89.9,2015-02-17,0,0,0,0,0,1,0,54,0,6,2,0,1,0,0,-386
"38428",138428,1770,130,2015-02-17,0,0,0,1,0,0,0,51,0,2,2,0,1,0,0,-302
"38429",138429,711,59.95,2015-02-17,0,0,0,0,0,0,0,51,0,2,2,0,1,0,0,-281
"39619",139619,1770,130,2015-02-17,0,1,0,-99,0,0,-99,51,0,1,2,-99,1,0,0,-99
"11726",111726,1436,8.95,2016-05-21,0,0,0,0,1,0,0,34,0,2,1,0,1,0,0,3
"11727",111727,1961,5.95,2016-05-21,0,0,0,0,1,0,0,34,0,2,1,0,1,0,0,3
"8369",108369,1517,69.9,2015-02-17,0,1,0,-99,0,0,-99,47,0,1,2,-99,1,0,0,-99
"18330",118330,1749,99.9,2015-02-17,0,0,0,0,0,0,0,47,0,2,2,0,1,0,1,108
"18331",118331,1739,139.9,2015-02-17,0,1,0,-99,0,0,-99,47,0,2,2,-99,1,0,0,-99
"33996",133996,1699,154,2016-01-23,0,0,0,0,0,0,0,66,0,5,1,0,1,0,0,-997
"33997",133997,1507,24.9,2016-01-23,0,0,0,0,0,0,0,66,0,5,1,0,1,0,0,-997
"33998",133998,1894,45.9,2016-01-23,0,0,0,0,0,0,0,66,0,5,1,0,1,0,0,-1090
"33999",133999,1492,39.9,2016-01-23,0,0,0,0,0,0,0,66,0,5,1,0,1,0,0,-997
"34000",134000,1492,39.9,2016-01-23,0,0,0,0,0,0,0,66,0,5,1,0,1,0,0,-999
"24489",124489,1535,39.9,2015-02-17,0,0,0,0,0,0,0,63,0,2,1,0,1,0,0,-304
"24490",124490,1656,49.9,2015-02-17,0,0,0,0,0,0,0,63,0,2,1,0,1,0,0,-310
"32037",132037,1664,24.9,2015-11-07,0,0,0,0,0,0,0,52,0,4,3,0,1,0,0,0
"32038",132038,1479,59.9,2015-11-07,0,1,0,-99,0,0,-99,52,0,4,3,-99,1,0,0,-99
"32039",132039,1486,59.9,2015-11-07,0,0,0,0,0,0,0,52,0,4,3,1,1,0,0,-2
"32040",132040,1486,59.9,2015-11-07,0,1,0,-99,0,0,-99,52,0,4,3,-99,1,0,0,-99
"34047",134047,1412,119.9,2015-11-07,0,0,0,0,0,0,0,52,0,2,3,1,1,0,0,-1
"34048",134048,1932,89.9,2015-11-07,0,0,0,0,0,0,0,52,0,2,3,1,1,0,0,-1
"41336",141336,1564,159.9,2015-11-07,0,0,0,0,0,0,0,52,0,1,3,0,1,0,1,-85
"85",100085,1552,199.9,2016-06-30,0,0,0,0,0,0,0,51,0,1,3,0,1,0,0,-701
"25734",125734,397,39.9,2016-06-30,0,0,0,0,0,0,0,51,0,4,3,0,1,0,1,-786
"25735",125735,397,39.9,2016-06-30,0,0,0,0,0,0,0,51,0,4,3,0,1,0,0,-786
"25736",125736,1749,99.9,2016-06-30,0,0,0,0,0,0,0,51,0,4,3,0,1,0,0,-786
"25737",125737,1581,149.9,2016-06-30,0,1,0,-99,0,0,-99,51,0,4,3,-99,1,0,0,-99
"26501",126501,1574,39.9,2016-06-30,0,0,0,0,0,0,0,51,0,4,3,0,1,0,0,-789
"26502",126502,1574,39.9,2016-06-30,0,0,0,0,0,0,0,51,0,4,3,0,1,0,0,-789
"26503",126503,1574,39.9,2016-06-30,0,1,0,-99,0,0,-99,51,0,4,3,-99,1,0,0,-99
"26504",126504,1574,39.9,2016-06-30,0,1,0,-99,0,0,-99,51,0,4,3,-99,1,0,0,-99
"14171",114171,1760,49.9,2016-06-05,0,0,0,0,0,0,0,57,0,6,2,0,1,0,0,-500
"14172",114172,1756,139.9,2016-06-05,0,0,0,0,0,0,0,57,0,6,2,0,1,0,0,-500
"14173",114173,1415,21.9,2016-06-05,0,0,0,0,1,0,0,57,0,6,2,0,1,0,0,-500
"14174",114174,1415,21.9,2016-06-05,0,0,0,0,1,0,0,57,0,6,2,0,1,0,0,-500
"14175",114175,1469,59.9,2016-06-05,0,0,0,0,0,0,0,57,0,6,2,0,1,0,0,-500
"14176",114176,1630,49.9,2016-06-05,0,1,0,-99,0,0,-99,57,0,6,2,-99,1,0,0,-99
"35346",135346,2080,119.9,2016-06-05,0,0,0,0,0,0,0,57,0,1,2,0,1,0,1,-690
"9517",109517,1485,149.9,2015-10-18,0,0,0,0,0,0,0,63,0,1,1,0,1,0,0,-795
"26998",126998,1807,249.9,2016-02-25,0,1,0,-99,0,0,-99,62,0,1,5,-99,1,0,0,-99
"27469",127469,1656,49.9,2016-02-25,0,0,0,0,0,0,0,62,0,10,5,0,1,0,0,8
"27470",127470,1623,39.9,2016-02-25,0,0,0,0,0,0,0,62,0,10,5,0,1,0,0,8
"27471",127471,1847,89.9,2016-02-25,0,0,0,0,0,0,0,62,0,10,5,0,1,0,0,8
"27472",127472,1847,89.9,2016-02-25,0,0,0,0,0,0,0,62,0,10,5,0,1,0,0,8
"27473",127473,1636,69.9,2016-02-25,0,0,0,0,0,0,0,62,0,10,5,0,1,0,0,8
"27474",127474,1636,69.9,2016-02-25,0,0,0,0,0,0,0,62,0,10,5,0,1,0,0,8
"27475",127475,498,49.9,2016-02-25,0,0,0,0,0,0,0,62,0,10,5,0,1,0,0,8
"27476",127476,1807,249.9,2016-02-25,0,0,0,0,0,0,0,62,0,10,5,0,1,0,0,8
"27477",127477,1401,29.9,2016-02-25,0,0,0,0,0,0,0,62,0,10,5,0,1,0,0,-100
"27478",127478,498,49.9,2016-02-25,0,0,0,0,0,0,0,62,0,10,5,0,1,0,0,-100
"35015",135015,1656,49.9,2016-02-25,0,0,0,0,0,0,0,62,0,3,5,1,1,0,1,-1
"35016",135016,1623,39.9,2016-02-25,0,0,0,0,0,0,0,62,0,3,5,1,1,0,0,-1
"35017",135017,498,49.9,2016-02-25,0,1,0,-99,0,0,-99,62,0,3,5,-99,1,0,0,-99
"44968",144968,1638,34.9,2016-02-25,0,0,0,0,0,1,0,62,0,8,5,0,1,0,1,-86
"44969",144969,108,19.9,2016-02-25,0,0,0,0,1,1,0,62,0,8,5,0,1,0,0,-86
"44970",144970,413,49.9,2016-02-25,0,0,0,0,0,1,0,62,0,8,5,0,1,0,0,-86
"44971",144971,213,69.9,2016-02-25,0,0,0,0,0,1,0,62,0,8,5,0,1,0,0,-86
"44972",144972,194,69.9,2016-02-25,0,0,0,0,0,1,0,62,0,8,5,0,1,0,0,-86
"44973",144973,1640,69.9,2016-02-25,0,0,0,0,0,1,0,62,0,8,5,0,1,0,0,-86
"44974",144974,1518,39.9,2016-02-25,0,0,0,0,0,1,0,62,0,8,5,0,1,0,0,-86
"44975",144975,1487,59.9,2016-02-25,0,0,0,0,0,1,0,62,0,8,5,0,1,0,0,-86
"46120",146120,213,69.9,2016-02-25,0,0,0,0,0,1,0,62,0,2,5,0,1,0,0,-90
"46121",146121,413,49.9,2016-02-25,0,0,0,0,0,1,0,62,0,2,5,0,1,0,0,-90
"33188",133188,1620,79.9,2015-02-17,0,0,0,0,0,0,0,54,0,6,2,0,1,0,0,-309
"33189",133189,1544,89.9,2015-02-17,0,0,0,0,0,0,0,54,0,6,2,0,1,0,0,-309
"33190",133190,1607,59.9,2015-02-17,0,0,0,0,0,0,0,54,0,6,2,0,1,0,0,-309
"33191",133191,1654,189.9,2015-02-17,0,0,0,0,0,0,0,54,0,6,2,0,1,0,0,-309
"33192",133192,2011,129.9,2015-02-17,0,0,0,0,0,0,0,54,0,6,2,0,1,0,0,-309
"33193",133193,1793,149.9,2015-02-17,0,0,0,0,0,0,0,54,0,6,2,0,1,0,0,-309
"37501",137501,1607,59.9,2015-02-17,0,0,0,0,0,0,0,54,0,3,2,0,1,0,0,-316
"37502",137502,1520,79.9,2015-02-17,0,0,0,0,0,0,0,54,0,3,2,0,1,0,0,-316
"37503",137503,1544,89.9,2015-02-17,0,0,0,0,0,0,0,54,0,3,2,0,1,0,0,-316
"5220",105220,1847,89.9,2016-05-21,0,0,0,0,0,0,0,52,0,4,2,0,1,0,0,-814
"5221",105221,1621,119.9,2016-05-21,0,0,0,0,0,0,0,52,0,4,2,0,1,0,0,-820
"5222",105222,1619,69.9,2016-05-21,0,0,0,0,0,0,0,52,0,4,2,0,1,0,0,-913
"5223",105223,1470,39.9,2016-05-21,0,1,0,-99,0,0,-99,52,0,4,2,-99,1,0,0,-99
"41580",141580,1697,99.95,2016-05-21,0,0,0,0,0,1,0,52,0,1,2,0,1,0,0,-1012
"2461",102461,2116,90,2015-02-17,0,0,0,0,0,0,0,49,0,3,3,0,1,0,0,-814
"2462",102462,1581,149.9,2015-02-17,0,0,0,0,0,0,0,49,0,3,3,0,1,0,0,-814
"2463",102463,1581,149.9,2015-02-17,0,0,0,0,0,0,0,49,0,3,3,0,1,0,0,-814
"6117",106117,1581,149.9,2015-02-17,0,0,0,0,0,0,0,49,0,2,3,0,1,0,0,-818
"6118",106118,1581,149.9,2015-02-17,0,0,0,0,0,0,0,49,0,2,3,0,1,0,0,-818
"12319",112319,1581,149.9,2015-02-17,0,0,0,0,0,0,0,49,0,1,3,0,1,0,0,-820
"4300",104300,1818,59.9,2015-02-17,0,0,0,0,0,0,0,63,0,15,3,0,1,0,0,107
"4301",104301,1773,29.9,2015-02-17,0,0,0,0,0,0,0,63,0,15,3,0,1,0,0,107
"4302",104302,1519,49.9,2015-02-17,0,0,0,0,0,0,0,63,0,15,3,0,1,0,0,107
"4303",104303,1858,24.9,2015-02-17,0,0,0,0,0,0,0,63,0,15,3,0,1,0,0,107
"4304",104304,1704,59.9,2015-02-17,0,0,0,0,0,0,0,63,0,15,3,0,1,0,0,107
"4305",104305,1556,79.9,2015-02-17,0,0,0,0,0,0,0,63,0,15,3,0,1,0,0,107
"4306",104306,2099,49.9,2015-02-17,0,0,0,0,0,0,0,63,0,15,3,0,1,0,0,107
"4307",104307,1982,59.9,2015-02-17,0,0,0,0,0,0,0,63,0,15,3,0,1,0,0,107
"4308",104308,1607,59.9,2015-02-17,0,0,0,0,0,0,0,63,0,15,3,0,1,0,0,20
"4309",104309,2122,59.9,2015-02-17,0,0,0,0,0,0,0,63,0,15,3,0,1,0,0,20
"4310",104310,2100,8.9,2015-02-17,0,0,0,0,1,0,0,63,0,15,3,0,1,0,0,20
"4311",104311,1739,139.9,2015-02-17,0,0,0,1,0,0,0,63,0,15,3,0,1,0,0,-105
"4312",104312,1415,24.9,2015-02-17,0,0,0,0,0,0,0,63,0,15,3,0,1,0,0,17
"4313",104313,2174,69.95,2015-02-17,0,0,0,0,0,0,0,63,0,15,3,0,1,0,0,-78
"4314",104314,1652,39.9,2015-02-17,0,1,0,-99,0,0,-99,63,0,15,3,-99,1,0,0,-99
"25733",125733,1739,139.9,2015-02-17,0,0,0,0,0,0,0,63,0,1,3,0,1,0,1,11
"41609",141609,1652,39.9,2015-02-17,0,0,0,0,0,1,0,63,0,1,3,0,1,0,1,1024
"35447",135447,138,19.9,2015-06-07,0,1,0,-99,1,0,-99,48,0,1,1,-99,1,0,0,-99
"11172",111172,1477,89.9,2015-02-17,0,0,0,0,0,0,0,56,0,1,1,0,1,0,0,-821
"23485",123485,1639,99.9,2015-07-12,0,0,0,0,0,0,0,54,0,1,1,0,1,0,0,-202
"29482",129482,1714,49.9,2015-02-17,0,0,0,0,0,0,0,59,0,6,1,0,1,0,0,-898
"29483",129483,1546,29.9,2015-02-17,0,0,0,0,0,0,0,59,0,6,1,0,1,0,0,-898
"29484",129484,1470,39.9,2015-02-17,0,0,0,0,0,0,0,59,0,6,1,0,1,0,0,-898
"29485",129485,1509,39.9,2015-02-17,0,0,0,0,0,0,0,59,0,6,1,0,1,0,0,-898
"29486",129486,1513,79.9,2015-02-17,0,0,0,0,0,0,0,59,0,6,1,0,1,0,0,-898
"29487",129487,1470,39.9,2015-02-17,0,0,0,0,0,0,0,59,0,6,1,0,1,0,0,-898
"41483",141483,1415,21.9,2016-05-21,0,0,0,0,1,0,0,60,0,5,1,0,1,0,0,-900
"41484",141484,1415,21.9,2016-05-21,0,0,0,0,1,0,0,60,0,5,1,0,1,0,0,-900
"41485",141485,1415,21.9,2016-05-21,0,1,0,-99,1,0,-99,60,0,5,1,-99,1,0,0,-99
"41486",141486,1415,21.9,2016-05-21,0,1,0,-99,1,0,-99,60,0,5,1,-99,1,0,0,-99
"41487",141487,1415,21.9,2016-05-21,0,1,0,-99,1,0,-99,60,0,5,1,-99,1,0,0,-99
"1046",101046,1638,49.9,2016-05-21,0,0,0,0,0,0,0,47,0,1,1,0,1,0,0,-292
"13695",113695,1760,49.9,2016-05-21,0,0,0,0,0,0,0,57,0,4,1,0,1,0,0,-701
"13696",113696,1567,159.9,2016-05-21,0,0,0,0,0,0,0,57,0,4,1,0,1,0,0,-701
"13697",113697,1572,69.9,2016-05-21,0,0,0,0,0,0,0,57,0,4,1,0,1,0,0,-701
"13698",113698,1474,59.9,2016-05-21,0,0,0,0,0,0,0,57,0,4,1,0,1,0,0,-701
"47388",147388,2270,59.9,2016-12-11,0,0,0,0,0,1,0,58,0,1,1,0,1,0,0,-180
"9095",109095,1936,129.9,2015-02-17,0,0,0,0,0,0,0,49,0,2,1,0,1,0,0,-93
"9096",109096,1669,119.9,2015-02-17,0,0,0,0,0,0,0,49,0,2,1,0,1,0,0,-93
"39419",139419,2244,59.9,2016-04-06,0,0,0,0,0,0,0,47,0,11,2,0,1,0,0,-1015
"39420",139420,1925,149.9,2016-04-06,0,0,0,0,0,0,0,47,0,11,2,0,1,0,0,-1015
"39421",139421,1925,129.9,2016-04-06,0,0,0,0,0,0,0,47,0,11,2,0,1,0,0,-1015
"39422",139422,1623,29.9,2016-04-06,0,0,0,0,0,0,0,47,0,11,2,0,1,0,0,-1015
"39423",139423,1851,39.9,2016-04-06,0,0,0,0,0,0,0,47,0,11,2,0,1,0,0,-1015
"39424",139424,57,19.9,2016-04-06,0,0,0,0,1,0,0,47,0,11,2,0,1,0,0,-1015
"39425",139425,1421,79.9,2016-04-06,0,0,0,0,0,0,0,47,0,11,2,0,1,0,0,-1015
"39426",139426,523,7.9,2016-04-06,0,0,0,0,1,0,0,47,0,11,2,0,1,0,0,-1015
"39427",139427,703,14.9,2016-04-06,0,0,0,0,1,0,0,47,0,11,2,0,1,0,0,-1015
"39428",139428,703,14.9,2016-04-06,0,0,0,0,1,0,0,47,0,11,2,0,1,0,0,-1015
"39429",139429,1664,24.9,2016-04-06,0,1,0,-99,0,0,-99,47,0,11,2,-99,1,0,0,-99
"40999",140999,1623,29.9,2016-04-06,0,0,0,0,0,0,0,47,0,1,2,0,1,0,0,-1017
"44490",144490,1910,119.9,2016-05-21,0,1,0,-99,0,1,-99,61,0,1,1,-99,1,0,0,-99
"4481",104481,1661,119.9,2016-02-03,0,1,0,-99,0,0,-99,86,1,1,1,-99,1,0,0,-99
"38333",138333,1522,139.9,2015-02-17,0,0,0,0,0,0,0,56,0,3,1,0,1,0,0,-313
"38334",138334,1811,229.9,2015-02-17,0,0,0,0,0,0,0,56,0,3,1,0,1,0,0,-313
"38335",138335,1743,79.9,2015-02-17,0,1,0,-99,0,0,-99,56,0,3,1,-99,1,0,0,-99
"27721",127721,1537,299.95,2015-06-25,0,0,0,0,0,0,0,59,0,16,3,0,1,0,0,-587
"27722",127722,1588,259.95,2015-06-25,0,0,0,0,0,0,0,59,0,16,3,0,1,0,0,-587
"27723",127723,1667,79.9,2015-06-25,0,0,0,0,0,0,0,59,0,16,3,0,1,0,0,-587
"27724",127724,1576,89.9,2015-06-25,0,0,0,0,0,0,0,59,0,16,3,0,1,0,0,-587
"27725",127725,1887,149.9,2015-06-25,0,0,0,0,0,0,0,59,0,16,3,0,1,0,0,-587
"27726",127726,1623,39.9,2015-06-25,0,0,0,0,0,0,0,59,0,16,3,0,1,0,0,-587
"27727",127727,1623,39.9,2015-06-25,0,0,0,0,0,0,0,59,0,16,3,0,1,0,0,-587
"27728",127728,1470,39.9,2015-06-25,0,0,0,0,0,0,0,59,0,16,3,0,1,0,0,-587
"27729",127729,1470,39.9,2015-06-25,0,0,0,0,0,0,0,59,0,16,3,0,1,0,0,-587
"27730",127730,1535,39.9,2015-06-25,0,0,0,0,0,0,0,59,0,16,3,0,1,0,0,-587
"27731",127731,1401,26.9,2015-06-25,0,0,0,0,0,0,0,59,0,16,3,0,1,0,0,-587
"27732",127732,1401,26.9,2015-06-25,0,0,0,0,0,0,0,59,0,16,3,0,1,0,0,-587
"27733",127733,1714,49.9,2015-06-25,0,0,0,0,0,0,0,59,0,16,3,0,1,0,0,-587
"27734",127734,1547,39.9,2015-06-25,0,0,0,0,0,0,0,59,0,16,3,0,1,0,0,-587
"27735",127735,1547,39.9,2015-06-25,0,0,0,0,0,0,0,59,0,16,3,0,1,0,0,402
"27736",127736,1547,39.9,2015-06-25,0,1,0,-99,0,0,-99,59,0,16,3,-99,1,0,0,-99
"33256",133256,1535,39.9,2015-06-25,0,0,0,0,0,0,0,59,0,2,3,0,1,0,1,-593
"33257",133257,1535,39.9,2015-06-25,0,0,0,0,0,0,0,59,0,2,3,0,1,0,0,-593
"36834",136834,1547,39.9,2015-06-25,0,0,0,0,0,0,0,59,0,1,3,0,1,0,0,410
"27298",127298,1640,69.9,2016-05-30,0,0,0,0,0,0,0,51,0,2,1,0,1,0,0,-792
